tst1,23, Private, 122272, Bachelors, 13, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 30, United-States,?
tst1414,59, Local-gov, 296253, Masters, 14, Divorced, Prof-specialty, Unmarried, White, Female, 8614, 0, 60, United-States,?
tst1415,23, Private, 347292, HS-grad, 9, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States,?
tst1416,49, Self-emp-inc, 306289, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States,?
tst1417,49, Self-emp-not-inc, 99335, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States,?
tst1418,40, Private, 367533, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 2580, 0, 40, United-States,?
tst1419,57, Private, 64960, Assoc-voc, 11, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 1902, 45, United-States,?
tst1420,22, Private, 272615, 11th, 7, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 40, United-States,?
tst1421,34, Private, 98101, 7th-8th, 4, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States,?
tst1422,19, Private, 198320, HS-grad, 9, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 45, United-States,?
tst1423,53, Private, 187356, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 66, United-States,?
tst1424,48, Private, 155509, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, Black, Female, 0, 0, 16, Trinadad&Tobago,?
tst1425,24, Private, 233280, Assoc-acdm, 12, Never-married, Sales, Own-child, White, Female, 0, 0, 37, United-States,?
tst1426,20, Private, 238917, HS-grad, 9, Never-married, Craft-repair, Other-relative, White, Male, 0, 0, 40, El-Salvador,?
tst1427,40, State-gov, 141858, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 72, United-States,?
tst1428,28, Private, 303440, Bachelors, 13, Separated, Exec-managerial, Not-in-family, White, Female, 0, 0, 50, United-States,?
tst1429,47, Private, 225065, 5th-6th, 3, Separated, Sales, Unmarried, White, Female, 0, 0, 40, Mexico,?
tst1430,46, Private, 220124, HS-grad, 9, Separated, Craft-repair, Not-in-family, White, Male, 0, 0, 37, United-States,?
tst1431,39, Private, 176634, Assoc-acdm, 12, Never-married, Tech-support, Not-in-family, White, Female, 0, 0, 40, United-States,?
tst1432,24, Private, 44738, HS-grad, 9, Never-married, Handlers-cleaners, Other-relative, White, Male, 0, 0, 40, United-States,?
tst1433,39, Private, 179016, HS-grad, 9, Never-married, Machine-op-inspct, Not-in-family, Black, Male, 0, 0, 40, United-States,?
tst1434,36, Private, 309122, HS-grad, 9, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 35, United-States,?
tst1435,67, ?, 98882, Masters, 14, Widowed, ?, Not-in-family, White, Female, 0, 0, 40, United-States,?
tst1436,23, Private, 55215, Bachelors, 13, Never-married, Sales, Own-child, White, Male, 0, 0, 55, United-States,?
tst1437,21, Federal-gov, 181096, Some-college, 10, Never-married, Tech-support, Own-child, Black, Male, 0, 0, 20, United-States,?
tst1438,33, Federal-gov, 78307, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States,?
tst1439,66, Private, 178120, 5th-6th, 3, Divorced, Priv-house-serv, Not-in-family, Black, Female, 0, 0, 15, United-States,?
tst1440,27, Private, 279580, Bachelors, 13, Never-married, Sales, Not-in-family, White, Male, 10520, 0, 45, United-States,?
tst1441,62, Private, 138621, Assoc-voc, 11, Separated, Priv-house-serv, Not-in-family, Black, Female, 0, 0, 20, United-States,?
tst1442,51, Private, 177705, Bachelors, 13, Divorced, Sales, Not-in-family, White, Male, 0, 0, 50, United-States,?
tst1443,21, Private, 200089, 1st-4th, 2, Married-civ-spouse, Other-service, Other-relative, White, Male, 0, 0, 40, England,?
tst1444,37, Self-emp-not-inc, 348739, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States,?
tst1445,38, Private, 194304, Some-college, 10, Divorced, Transport-moving, Not-in-family, Black, Male, 0, 0, 55, United-States,?
tst1446,43, Private, 184018, Assoc-acdm, 12, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States,?
tst1447,29, Private, 78261, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States,?
tst1448,66, Local-gov, 179285, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 3432, 0, 20, United-States,?
tst1449,23, ?, 238087, Some-college, 10, Never-married, ?, Own-child, White, Male, 0, 0, 30, United-States,?
tst1450,65, ?, 160654, HS-grad, 9, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 20, United-States,?
tst1451,18, Private, 122775, HS-grad, 9, Never-married, Other-service, Own-child, White, Male, 0, 0, 35, United-States,?
tst1452,61, Private, 178312, Assoc-acdm, 12, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 42, United-States,?
tst1453,41, Self-emp-inc, 114580, Prof-school, 15, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 2415, 55, United-States,?
tst1454,27, Self-emp-not-inc, 65308, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 50, United-States,?
tst1455,37, Private, 314963, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States,?
tst1456,51, Federal-gov, 293196, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States,?
tst1457,34, Private, 185556, Some-college, 10, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 12, United-States,?
tst1458,37, Private, 34146, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 68, United-States,?
tst1459,24, Private, 224954, Some-college, 10, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 40, United-States,?
tst1460,19, Local-gov, 243960, Some-college, 10, Never-married, Sales, Own-child, White, Female, 0, 0, 16, United-States,?
tst1461,46, Private, 177633, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 50, United-States,?
tst1462,17, Private, 151799, 11th, 7, Never-married, Other-service, Own-child, White, Female, 0, 0, 20, United-States,?
tst1463,24, State-gov, 231473, Assoc-acdm, 12, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 30, United-States,?
tst1464,39, Private, 177154, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 15024, 0, 50, United-States,?
tst1465,26, Private, 157028, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 55, United-States,?
tst1466,64, ?, 146272, Some-college, 10, Married-civ-spouse, ?, Husband, White, Male, 3411, 0, 15, United-States,?
tst1467,35, Private, 109351, Bachelors, 13, Never-married, Sales, Not-in-family, White, Female, 8614, 0, 45, United-States,?
tst1468,18, Private, 215110, HS-grad, 9, Never-married, Handlers-cleaners, Own-child, Black, Male, 0, 0, 40, United-States,?
tst1469,35, Private, 316141, Some-college, 10, Divorced, Prof-specialty, Unmarried, White, Female, 7443, 0, 40, United-States,?
tst1470,49, Local-gov, 170846, Masters, 14, Divorced, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States,?
tst1471,23, Private, 386019, 9th, 5, Never-married, Farming-fishing, Unmarried, White, Male, 0, 0, 70, United-States,?
tst1472,45, Private, 43479, Some-college, 10, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 48, United-States,?
tst1473,20, Private, 137974, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 30, United-States,?
tst1474,56, Federal-gov, 187873, Masters, 14, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States,?
tst1475,32, Private, 286675, Some-college, 10, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 60, United-States,?
tst1476,33, Private, 183612, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 20, United-States,?
tst1477,65, Self-emp-not-inc, 28367, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 55, United-States,?
tst1478,21, Private, 239577, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Male, 0, 0, 40, United-States,?
tst1479,50, Federal-gov, 339905, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States,?
tst1480,20, Private, 39803, Some-college, 10, Never-married, Other-service, Own-child, White, Male, 0, 1719, 36, United-States,?
tst1481,25, Private, 252752, Some-college, 10, Never-married, Transport-moving, Not-in-family, White, Female, 0, 0, 45, United-States,?
tst1482,27, Private, 129629, Assoc-voc, 11, Never-married, Tech-support, Other-relative, White, Female, 0, 0, 36, United-States,?
tst1483,43, Private, 214781, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States,?
tst1484,22, Private, 194630, Bachelors, 13, Never-married, Sales, Not-in-family, White, Male, 0, 0, 45, United-States,?
tst1485,32, Private, 161075, HS-grad, 9, Never-married, Craft-repair, Unmarried, White, Male, 0, 0, 40, United-States,?
tst1486,51, State-gov, 341548, Some-college, 10, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States,?
tst1487,60, ?, 141580, Masters, 14, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 40, United-States,?
tst1488,28, Private, 129460, Assoc-voc, 11, Married-civ-spouse, Handlers-cleaners, Wife, White, Female, 0, 0, 30, Ecuador,?
tst1489,50, State-gov, 201513, HS-grad, 9, Divorced, Adm-clerical, Own-child, White, Female, 0, 0, 40, United-States,?
tst1490,46, Private, 192894, 7th-8th, 4, Married-civ-spouse, Farming-fishing, Husband, Black, Male, 0, 0, 30, United-States,?
tst1491,43, Federal-gov, 25005, Masters, 14, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 5013, 0, 12, United-States,?
tst1492,43, Private, 87284, Some-college, 10, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States,?
tst1493,22, Private, 112693, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 35, United-States,?
tst1494,45, Private, 172274, Doctorate, 16, Divorced, Prof-specialty, Unmarried, Black, Female, 0, 3004, 35, United-States,?
tst1495,31, Local-gov, 189843, HS-grad, 9, Divorced, Protective-serv, Not-in-family, White, Male, 0, 0, 47, United-States,?
tst1496,59, Local-gov, 50929, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 60, United-States,?
tst1497,20, Private, 279538, 11th, 7, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Male, 2961, 0, 35, United-States,?
tst1498,39, Private, 174343, 9th, 5, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States,?
tst1499,21, Private, 164991, HS-grad, 9, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female, 0, 0, 38, United-States,?
tst1500,18, Private, 138557, 11th, 7, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 40, United-States,?
tst1501,45, Private, 155659, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States,?
tst1502,35, Private, 40135, HS-grad, 9, Never-married, Other-service, Own-child, White, Male, 0, 0, 30, United-States,?
tst1503,39, Private, 176335, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 7688, 0, 65, United-States,?
tst1504,19, Private, 198943, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 35, United-States,?
tst1505,24, Private, 206827, Some-college, 10, Never-married, Sales, Own-child, White, Female, 5060, 0, 30, United-States,?
tst1506,29, Self-emp-not-inc, 405083, HS-grad, 9, Never-married, Sales, Not-in-family, White, Male, 0, 0, 40, United-States,?
tst1507,57, ?, 137658, HS-grad, 9, Married-civ-spouse, ?, Husband, Other, Male, 0, 0, 5, Columbia,?
tst1508,43, Private, 248186, Assoc-acdm, 12, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 38, United-States,?
tst1509,20, Private, 334105, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 10, United-States,?
tst1510,53, Private, 55861, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States,?
tst1511,46, Private, 133616, Some-college, 10, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States,?
tst1512,37, Local-gov, 126569, HS-grad, 9, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States,?
tst1513,55, Self-emp-not-inc, 105582, Masters, 14, Married-civ-spouse, Sales, Husband, White, Male, 2228, 0, 50, United-States,?
tst1514,53, Private, 153486, HS-grad, 9, Separated, Transport-moving, Not-in-family, White, Male, 0, 0, 30, United-States,?
tst1515,17, Private, 108470, 11th, 7, Never-married, Other-service, Own-child, Black, Male, 0, 0, 17, United-States,?
tst1516,37, Private, 150057, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 52, United-States,?
tst1517,23, Private, 189468, Assoc-voc, 11, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female, 0, 0, 30, United-States,?
tst1518,34, Private, 244064, HS-grad, 9, Never-married, Machine-op-inspct, Unmarried, Black, Male, 0, 0, 40, United-States,?
tst1519,48, Private, 49278, Assoc-acdm, 12, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States,?
tst1520,21, ?, 403860, Some-college, 10, Never-married, ?, Own-child, White, Male, 0, 0, 40, United-States,?
tst1521,22, ?, 219122, Some-college, 10, Never-married, ?, Own-child, White, Male, 0, 0, 40, United-States,?
tst1522,29, Self-emp-inc, 31778, HS-grad, 9, Separated, Prof-specialty, Other-relative, White, Male, 0, 0, 25, United-States,?
tst1523,55, Private, 193130, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States,?
tst1524,27, Private, 363053, 9th, 5, Never-married, Priv-house-serv, Unmarried, White, Female, 0, 0, 24, Mexico,?
tst1525,41, Private, 36699, Some-college, 10, Divorced, Exec-managerial, Not-in-family, White, Male, 4650, 0, 40, United-States,?
tst1526,53, Private, 111939, Bachelors, 13, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 35, United-States,?
tst1527,40, Private, 254478, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 7298, 0, 50, United-States,?
tst1528,57, Private, 300908, Assoc-acdm, 12, Divorced, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 75, United-States,?
tst1529,34, Self-emp-not-inc, 56964, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 35, United-States,?
tst1530,19, ?, 230874, Some-college, 10, Never-married, ?, Own-child, White, Female, 0, 0, 40, United-States,?
tst1531,51, Self-emp-inc, 192973, Bachelors, 13, Married-civ-spouse, Protective-serv, Husband, Black, Male, 0, 0, 40, United-States,?
tst1532,36, Private, 325374, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States,?
tst1533,27, ?, 174163, Some-college, 10, Married-civ-spouse, ?, Wife, White, Female, 0, 0, 40, United-States,?
tst1534,33, Local-gov, 251521, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 50, United-States,?
tst1535,62, Self-emp-not-inc, 173631, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 70, United-States,?
tst1536,32, Private, 186824, Bachelors, 13, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States,?
tst1537,19, Private, 160811, HS-grad, 9, Never-married, Sales, Own-child, White, Male, 0, 0, 38, United-States,?
tst1538,20, Private, 63210, HS-grad, 9, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 15, United-States,?
tst1539,47, Private, 252079, Bachelors, 13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 7688, 0, 44, United-States,?
tst1540,42, ?, 175935, HS-grad, 9, Separated, ?, Unmarried, White, Male, 0, 0, 40, United-States,?
tst1541,59, Self-emp-not-inc, 114760, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 20, United-States,?
tst1542,39, Private, 198841, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 7688, 0, 45, United-States,?
tst1543,28, Local-gov, 229223, Assoc-voc, 11, Married-civ-spouse, Prof-specialty, Wife, White, Female, 7688, 0, 36, United-States,?
tst1544,34, Private, 167893, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 64, United-States,?
tst1545,38, Private, 186191, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 55, United-States,?
tst1546,27, Private, 278720, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 45, United-States,?
tst1547,52, Private, 174752, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 60, United-States,?
tst1548,67, State-gov, 261203, 7th-8th, 4, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 35, United-States,?
tst1549,30, Private, 310889, Some-college, 10, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 55, United-States,?
tst1550,31, Federal-gov, 34862, Assoc-acdm, 12, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male, 0, 0, 40, United-States,?
tst1551,37, Private, 213726, HS-grad, 9, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female, 0, 0, 40, Philippines,?
tst1552,47, Private, 159389, Assoc-acdm, 12, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States,?
tst1553,33, Private, 72338, Prof-school, 15, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male, 0, 0, 65, Japan,?
tst1554,43, Local-gov, 34640, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, Other, Male, 0, 1887, 40, United-States,?
tst1555,31, Private, 160594, Assoc-acdm, 12, Never-married, Prof-specialty, Own-child, White, Male, 0, 0, 3, United-States,?
tst1556,38, Private, 242080, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 55, United-States,?
